Score,Type,Model,Classifier,Contrast_name,Balanced_accuracy
1.0,train,rfc,12,nBack_con_0002,1.0
0.425,test,rfc,12,nBack_con_0002,0.5341880341880342
0.8930817610062893,train,logistic_regression,12,nBack_con_0002,0.8879310344827587
0.625,test,logistic_regression,12,nBack_con_0002,0.6225071225071226
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.575,test,svm_kernel_default,12,nBack_con_0002,0.575
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.5,test,svm_kernel_tuned,12,nBack_con_0002,0.5
0.6792452830188679,train,naive_bayes,12,nBack_con_0002,0.6785601265822785
0.45,test,naive_bayes,12,nBack_con_0002,0.44999999999999996
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.5,test,decision_tree,12,nBack_con_0002,0.5
1.0,train,rfc,12,nBack_con_0002,1.0
0.575,test,rfc,12,nBack_con_0002,0.575
0.9371069182389937,train,logistic_regression,12,nBack_con_0002,0.9370253164556962
0.575,test,logistic_regression,12,nBack_con_0002,0.575
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.6,test,svm_kernel_default,12,nBack_con_0002,0.5964912280701754
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.475,test,svm_kernel_tuned,12,nBack_con_0002,0.4724310776942356
0.6226415094339622,train,naive_bayes,12,nBack_con_0002,0.6238132911392404
0.425,test,naive_bayes,12,nBack_con_0002,0.4223057644110275
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.425,test,decision_tree,12,nBack_con_0002,0.4223057644110275
1.0,train,rfc,12,nBack_con_0002,1.0
0.6,test,rfc,12,nBack_con_0002,0.6015037593984962
0.9622641509433962,train,logistic_regression,12,nBack_con_0002,0.9621044303797468
0.4,test,logistic_regression,12,nBack_con_0002,0.39849624060150374
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.45,test,svm_kernel_default,12,nBack_con_0002,0.46969696969696967
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.375,test,svm_kernel_tuned,12,nBack_con_0002,0.4015151515151515
0.5660377358490566,train,naive_bayes,12,nBack_con_0002,0.55947101678809
0.375,test,naive_bayes,12,nBack_con_0002,0.38131313131313127
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.575,test,decision_tree,12,nBack_con_0002,0.5782828282828283
1.0,train,rfc,12,nBack_con_0002,1.0
0.475,test,rfc,12,nBack_con_0002,0.4772727272727273
0.9433962264150944,train,logistic_regression,12,nBack_con_0002,0.9435381691479252
0.475,test,logistic_regression,12,nBack_con_0002,0.4671717171717171
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.575,test,svm_kernel_default,12,nBack_con_0002,0.5843989769820972
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.675,test,svm_kernel_tuned,12,nBack_con_0002,0.6713554987212276
0.6666666666666666,train,naive_bayes,12,nBack_con_0002,0.6681184668989547
0.6,test,naive_bayes,12,nBack_con_0002,0.5754475703324808
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.45,test,decision_tree,12,nBack_con_0002,0.4680306905370844
1.0,train,rfc,12,nBack_con_0002,1.0
0.5,test,rfc,12,nBack_con_0002,0.48849104859335035
0.9245283018867925,train,logistic_regression,12,nBack_con_0002,0.9240576496674058
