feature,beta_f,beta_a,beta_g,pvalue_f,pvalue_a,pvalue_g,Contrast_name,Labels
Vermis_9,-0.24594623695084747,-0.0107051158599571,0.37936425370101856,0.11842318110255498,0.3073656575575082,0.11699231344020965,Faces_con_0003,12
Vermis_10,0.17300186893145253,-0.008980206754882446,0.34242152410044935,0.2640500415551612,0.3862503942786193,0.15263738259644627,Faces_con_0003,12
Precentral_L,-0.04103222227544252,0.0016677473674428756,-0.11836879451237577,0.7910129943748878,0.8857674131288719,0.663104290784464,Faces_con_0003,23
Precentral_R,0.10654265464863018,0.0029272644307042125,-0.14575506827756415,0.4936030585607739,0.8011365603630488,0.592230796458757,Faces_con_0003,23
Frontal_Sup_L,-0.024273655802885784,0.001977133457774706,-0.1250214253551187,0.8745658031281444,0.8638796410102929,0.6436076991121309,Faces_con_0003,23
Frontal_Sup_R,-0.012457619586078834,0.0019521865299916576,-0.12447340133652435,0.9355853476522494,0.8659192456069378,0.6457634547242251,Faces_con_0003,23
Frontal_Sup_Orb_L,0.22259760674683268,0.005015906599849072,-0.1911936338402819,0.16141515723151978,0.6710404642473784,0.48826581286271176,Faces_con_0003,23
Frontal_Sup_Orb_R,-0.17692371121745398,0.00017910068024647717,-0.08686086486148797,0.2606160419635315,0.9877858734979359,0.7508402099993249,Faces_con_0003,23
Frontal_Mid_L,-0.052137437036137164,0.0018227499235915037,-0.12173445482900129,0.73499965010946,0.8745778521503105,0.6527180905115647,Faces_con_0003,23
Frontal_Mid_R,-0.07619234102236358,0.0016433297514018596,-0.11791660474269325,0.621487427292815,0.8869590318571476,0.6632159022274364,Faces_con_0003,23
Frontal_Mid_Orb_L,-0.05567502289042889,0.0015549488729375317,-0.11596671704160985,0.7193641948261762,0.8934257814899814,0.6694809327461835,Faces_con_0003,23
Frontal_Mid_Orb_R,-0.19090595021791912,0.0004571768399263482,-0.09303058972983237,0.22581736523258056,0.9687200534548286,0.7331211805175717,Faces_con_0003,23
Frontal_Inf_Oper_L,-0.0874920790013815,0.001641537985726091,-0.11793504206554672,0.5712420765232729,0.8870889219690545,0.6631978234857803,Faces_con_0003,23
Frontal_Inf_Oper_R,-0.13325334219983498,0.0013230104272999297,-0.11123721119110618,0.3907788269064594,0.9090321001615373,0.6816670113457748,Faces_con_0003,23
Frontal_Inf_Tri_L,-0.04652929589779449,0.001738740099791945,-0.11991260283590681,0.7631639063846795,0.8805437602593007,0.658087822364553,Faces_con_0003,23
Frontal_Inf_Tri_R,-0.13221088106877088,0.0013254170838071357,-0.11129342258962077,0.3944184912209705,0.9088554785895089,0.6814905987253532,Faces_con_0003,23
Frontal_Inf_Orb_L,-0.061036292401569714,0.001621655968918311,-0.1174216862821163,0.6929992472837749,0.8886043645984714,0.6649193610753373,Faces_con_0003,23
Frontal_Inf_Orb_R,-0.1137982953894134,0.000988053381283994,-0.10394818425027061,0.4650420505703302,0.9323117413604424,0.7025941998875183,Faces_con_0003,23
Rolandic_Oper_L,-0.3071057478542587,0.0011568909366814308,-0.1090503741483186,0.0543494469866441,0.9210246989387346,0.6899351238077782,Faces_con_0003,23
Rolandic_Oper_R,-0.15488951603598825,0.0014670167774674724,-0.11452627601583118,0.31959190506755364,0.8991206294688442,0.6726054026584819,Faces_con_0003,23
Supp_Motor_Area_L,-0.03640001750261318,0.0017857431594672137,-0.12090649078031152,0.8135605466673702,0.8773749750807947,0.6555068120344142,Faces_con_0003,23
Supp_Motor_Area_R,-0.032586922314094664,0.0017905619208272128,-0.12100589973891575,0.8329625122268491,0.877135711668648,0.6554422048316774,Faces_con_0003,23
Olfactory_L,0.09295664960251794,0.0020431143669859464,-0.12662087262139982,0.5479133061839287,0.8594666457166279,0.6395743282655766,Faces_con_0003,23
Olfactory_R,0.1063040597491075,0.002231536735272638,-0.1307257611852012,0.49092464861708873,0.8467547956152985,0.6289888718595726,Faces_con_0003,23
Frontal_Sup_Medial_L,0.08731312920053629,0.0025780952595838196,-0.13812591604594857,0.5724264226558842,0.8238594162453133,0.61067560797511,Faces_con_0003,23
Frontal_Sup_Medial_R,0.0419136269040051,0.0022975324440819844,-0.13195740394544242,0.7859870205181462,0.8426575676372479,0.6264303957626787,Faces_con_0003,23
Frontal_Med_Orb_L,0.16063554572923538,0.0032835125481968036,-0.15365592200126577,0.30306587994424916,0.7775912686334748,0.5726982677019521,Faces_con_0003,23
Frontal_Med_Orb_R,0.0668662168444687,0.002508412136116513,-0.1365560166854007,0.6652205192036389,0.828625031777839,0.6148464827362501,Faces_con_0003,23
Rectus_L,0.1586866048889117,0.0032807503809110794,-0.15354432058058415,0.30973489388925735,0.7777604890185141,0.5728774318779475,Faces_con_0003,23
Rectus_R,0.11265022693262897,0.0027347296489206537,-0.14160753391139652,0.46694719137541596,0.8134584959428209,0.6020136737841452,Faces_con_0003,23
Insula_L,-0.09274733579989354,0.0017763594750779895,-0.12086212468865556,0.5480192902524037,0.8777377395845685,0.6550312050741225,Faces_con_0003,23
Insula_R,-0.09643466795169837,0.0015985847209517873,-0.11704834834021538,0.5335073756873616,0.8900396223498506,0.6655901793490362,Faces_con_0003,23
Cingulum_Ant_L,0.16007218347340166,0.002163652155238426,-0.12958018136024063,0.30272046031700783,0.8515993571825289,0.6326318022575433,Faces_con_0003,23
Cingulum_Ant_R,0.14528659841543334,0.0024190405620921123,-0.13493368131365588,0.34842733021692796,0.8344002325770339,0.6187142212748906,Faces_con_0003,23
Cingulum_Mid_L,0.15651788224296412,0.002920298611547716,-0.145837359083349,0.3155040998066232,0.8012363128727111,0.5915332826629924,Faces_con_0003,23
Cingulum_Mid_R,0.11164580381545033,0.0027831836403338765,-0.14263656135642303,0.4719174519180437,0.8102789816670237,0.5994298245889017,Faces_con_0003,23
Cingulum_Post_L,0.04472149084565093,0.0023258686523154283,-0.13257462525374794,0.7720864463508503,0.8408032357847034,0.62494308531084,Faces_con_0003,23
Cingulum_Post_R,0.03657174914484627,0.0022574952910876713,-0.13108509688335868,0.8126088571272073,0.8453405032285912,0.6286602815266248,Faces_con_0003,23
Hippocampus_L,-0.18338732168948857,0.0011777537434300841,-0.10839045248680182,0.23953913480778777,0.91904617024452,0.6896892410629853,Faces_con_0003,23
Hippocampus_R,-0.07542696629509442,0.0014885038146677573,-0.11458694227017446,0.6263436009592735,0.8977617997471288,0.6726807191313031,Faces_con_0003,23
ParaHippocampal_L,0.013434002651473424,0.0020803067339954908,-0.12723817959745254,0.9304476918602099,0.8570189790773124,0.6380777640929598,Faces_con_0003,23
ParaHippocampal_R,-0.07292312367544015,0.0014433342439013539,-0.1136063865267096,0.63819331019039,0.900950406241651,0.6755734054516278,Faces_con_0003,23
Amygdala_L,-0.34618840483439944,0.0002551578968698928,-0.08965339948704064,0.03219667300046244,0.9825763307457985,0.7434891687253334,Faces_con_0003,23
Amygdala_R,-0.4015623389814032,-0.00011525974653823373,-0.08366262640216628,0.014901647812443125,0.992149176014314,0.7606591768009167,Faces_con_0003,23
Calcarine_L,0.1294880220567716,0.003173201576433524,-0.15108532041735168,0.4049858187164388,0.7849876495562363,0.5789894363196633,Faces_con_0003,23
Calcarine_R,0.1991863054797826,0.004341221674671111,-0.1765515673653222,0.20550677152626096,0.7113092412831112,0.5201192278558935,Faces_con_0003,23
Cuneus_L,0.008490699280362706,0.0020268671681346745,-0.1260822751290061,0.9559396596401727,0.8604330298011293,0.6406682847011776,Faces_con_0003,23
Cuneus_R,0.19034051473012045,0.0033301947472002182,-0.15453460669478009,0.22616515144543514,0.7746736919339772,0.570451741810152,Faces_con_0003,23
Lingual_L,0.2807619138522077,0.004361944333334682,-0.1771477810363926,0.07751187808960017,0.7102439904886066,0.5193789109611731,Faces_con_0003,23
Lingual_R,0.3338189053126414,0.0062439815960990235,-0.2177894131273763,0.0393417128929505,0.5987739106993848,0.432622528981477,Faces_con_0003,23
Occipital_Sup_L,0.34192674443421445,0.005560230484027195,-0.20239595135257551,0.03998747209058817,0.6388659408964261,0.4646002432418336,Faces_con_0003,23
Occipital_Sup_R,0.3580534322991011,0.005189810604827856,-0.19516456911160524,0.028369869405417802,0.6603678389950003,0.4797677619144619,Faces_con_0003,23
Occipital_Mid_L,0.20920407572277694,0.0029528836798922006,-0.1465284975436913,0.18340465554748187,0.7992828956326798,0.5898660216919367,Faces_con_0003,23
Occipital_Mid_R,0.48298318936582824,0.005652193017933176,-0.2072143878349028,0.004553817649483918,0.6358859223415505,0.4573214232831291,Faces_con_0003,23
Occipital_Inf_L,0.042717354894392615,0.002084428627226664,-0.12735725222285163,0.7811917715458276,0.8565708064555033,0.6374157115865444,Faces_con_0003,23
Occipital_Inf_R,0.01264299073959533,0.002041917143815231,-0.12640938125666584,0.9344509575492448,0.8594363349888716,0.6398679893579842,Faces_con_0003,23
Fusiform_L,0.08074173484955727,0.002545461052393036,-0.1373840093159856,0.6012079811452558,0.8260734187188443,0.6125861672857885,Faces_con_0003,23
Fusiform_R,0.3568286885602667,0.006361611665911133,-0.2209811496659892,0.027338701817716787,0.5922719686013204,0.42694439628091585,Faces_con_0003,23
Postcentral_L,-0.19439304141727454,0.0007951145831047253,-0.10016064908943134,0.2138579237628997,0.9454575995531049,0.7128972326536176,Faces_con_0003,23
Postcentral_R,-0.11627000398387773,0.0012272048714180792,-0.1091104614363086,0.4540578735656978,0.9157402887558093,0.6878766738418622,Faces_con_0003,23
Parietal_Sup_L,0.44187248521939976,0.005816932228621957,-0.21265684772103632,0.00983883892523039,0.6252388666037765,0.444460365530278,Faces_con_0003,23
Parietal_Sup_R,0.2859498441216079,0.0033840322863047147,-0.15727510639190795,0.07420831251589785,0.7715775939906312,0.5643226002943217,Faces_con_0003,23
Parietal_Inf_L,-0.01459824457879923,0.001884541491723663,-0.12301550672937192,0.9249296161914748,0.8711950696661497,0.6510840446467585,Faces_con_0003,23
Parietal_Inf_R,-0.060974682428245955,0.0016643176040613064,-0.11833083092525669,0.692695254157984,0.8856031308486224,0.6622806179703623,Faces_con_0003,23
SupraMarginal_L,-0.1531708775713508,0.0006810244624399274,-0.0975173199520949,0.32771267717989105,0.9533670321267069,0.7203600489312225,Faces_con_0003,23
SupraMarginal_R,-0.05877044192801652,0.0016662670587538338,-0.11836685638514766,0.7034450524733518,0.8854792554710708,0.6621766460615754,Faces_con_0003,23
Angular_L,0.005748843881809561,0.0020606413197992073,-0.12681075960885213,0.9702686537136093,0.8586429142663774,0.6397848401365165,Faces_con_0003,23
Angular_R,-0.08411868654645621,0.001516212391871757,-0.11520867541189433,0.5867579504688064,0.8957373789062159,0.6706817237541205,Faces_con_0003,23
Precuneus_L,0.1625474815163011,0.0028411299351200924,-0.14421848142941654,0.2986229157565592,0.8063719488699541,0.5952596013593574,Faces_con_0003,23
Precuneus_R,0.1500286515297721,0.0029333325218828727,-0.14607341631199922,0.3383345902026632,0.8003297615310327,0.5906591336492858,Faces_con_0003,23
Paracentral_Lobule_L,-0.16506364395209183,0.0013609753647916055,-0.11226642003744852,0.2884531602131871,0.9064059683248461,0.6788724949784312,Faces_con_0003,23
Paracentral_Lobule_R,-0.21672467690454933,0.0025343332229812955,-0.13776966341073765,0.16790966481712322,0.8272321017583327,0.6125928149873703,Faces_con_0003,23
Caudate_L,-0.12258178268123093,0.0019373584716706486,-0.12440940697890131,0.42800493455924005,0.8667703535180691,0.6456297219076018,Faces_con_0003,23
Caudate_R,-0.14101172033879628,0.001821405176291052,-0.12203110889750426,0.36254822747942084,0.8747733500466772,0.6523074939080395,Faces_con_0003,23
Putamen_L,-0.15522483128205927,0.001130241166138395,-0.10726418356994076,0.31934796521050046,0.9223204599164001,0.692710030104237,Faces_con_0003,23
Putamen_R,-0.25596721023264907,-0.0007569539585403396,-0.06710144258938577,0.11051435499535205,0.9486035224983711,0.807023111397468,Faces_con_0003,23
Pallidum_L,-0.12550504786844305,0.0010912854347331137,-0.1062258484912429,0.4192862360401718,0.9250626442981267,0.6957221113898866,Faces_con_0003,23
Pallidum_R,-0.1854439262833854,0.00021438246482443236,-0.08765285058172317,0.2381360270727385,0.9853358785309558,0.7480278242321301,Faces_con_0003,23
Thalamus_L,-0.05061677396440143,0.0017767338894113496,-0.12073955839241654,0.7426573629549753,0.877808084118028,0.6555644355632383,Faces_con_0003,23
Thalamus_R,-0.013297087973760901,0.0019584779022914973,-0.12460975193173084,0.9312073055691773,0.8653871416729458,0.6451846977651421,Faces_con_0003,23
Heschl_L,-0.29840223886549166,0.00260505607771772,-0.14075953308461006,0.06307492532854575,0.8231408434662624,0.6063071011185358,Faces_con_0003,23
Heschl_R,-0.3095452108833935,0.001748975341503153,-0.12140220543351458,0.05135285995138701,0.880748000109302,0.656788121356755,Faces_con_0003,23
Temporal_Sup_L,-0.3488975510825726,0.0015773651719576773,-0.1181747929823343,0.03032520122187358,0.8927523952875325,0.6663442491023934,Faces_con_0003,23
Temporal_Sup_R,-0.29006588344651696,0.0006273719972394482,-0.09754375238700717,0.07398461641833234,0.957062380556706,0.7208249539061422,Faces_con_0003,23
Temporal_Pole_Sup_L,-0.003457065412627117,0.0019991882187115825,-0.1254844085868046,0.9821373846080573,0.8629416557457346,0.643542454187698,Faces_con_0003,23
Temporal_Pole_Sup_R,-0.13562927502889552,0.001334164535423271,-0.11148669468293829,0.3826223605414204,0.9082508790804331,0.6809074477799235,Faces_con_0003,23
Temporal_Mid_L,-0.20555897729533823,0.0016154575172110319,-0.11800845236468775,0.1886953199980893,0.8890642679858366,0.6637625689479214,Faces_con_0003,23
Temporal_Mid_R,-0.036233476312795936,0.0018216213268487037,-0.12167919581358168,0.8142718780043863,0.8747891823904752,0.6531256469481357,Faces_con_0003,23
Temporal_Pole_Mid_L,0.13515385707450858,0.0030607542880151193,-0.14868802386786967,0.3854569684707605,0.7922091422709441,0.5848183626497896,Faces_con_0003,23
Temporal_Pole_Mid_R,0.026557498108744373,0.0022863199937096113,-0.13169348726577887,0.8640325691152029,0.8441536656795775,0.6285019514390762,Faces_con_0003,23
Temporal_Inf_L,-0.07213013991863215,0.0015598694658520659,-0.11610986620941295,0.6406636344276695,0.8928204823038822,0.6684235310243454,Faces_con_0003,23
Temporal_Inf_R,0.0502949095402149,0.002287579078154524,-0.1317518542403996,0.7443076333046822,0.8431376204303733,0.6265736713575627,Faces_con_0003,23
Cerebelum_Crus1_L,-0.040350123611771024,0.0019572265301434307,-0.1246156799141342,0.7934027509977879,0.8652351334916455,0.6446779703946915,Faces_con_0003,23
Cerebelum_Crus1_R,0.04010678555145776,0.00207077188045868,-0.12705749503016825,0.7941592121818157,0.8574835299793677,0.6381820250046841,Faces_con_0003,23
Cerebelum_Crus2_L,-0.1313098460790033,0.0016366658717597653,-0.11804821046544099,0.39762923689438967,0.8875051124040069,0.6632568128064793,Faces_con_0003,23
Cerebelum_Crus2_R,-0.025218895939962415,0.0019612938485414717,-0.12467975129769343,0.8697994240082212,0.8649865898918309,0.6445612262388472,Faces_con_0003,23
Cerebelum_3_L,-0.061342316412174976,0.0021585792503697114,-0.1290039356813231,0.6905506519171989,0.8516051026059026,0.633284727772589,Faces_con_0003,23
Cerebelum_3_R,0.11760906936158491,0.0022521174664803774,-0.13119103988812575,0.4468164489795743,0.8453639589728454,0.6277858731781913,Faces_con_0003,23
Cerebelum_4_5_L,0.08379819910500735,0.0023873849742215006,-0.1339923892371166,0.5876772772310452,0.8362874108678704,0.6205281069990531,Faces_con_0003,23
Cerebelum_4_5_R,0.09545029331796182,0.0026238185750814655,-0.13914413213176632,0.5383444243021227,0.8207504841953728,0.6078983903490751,Faces_con_0003,23
Cerebelum_6_L,0.09765947809494521,0.002507792340620164,-0.136623341904701,0.5281373777564441,0.8283635596840844,0.6140904665277263,Faces_con_0003,23
Cerebelum_6_R,0.11454454026314566,0.0025917583705658107,-0.13849312934659422,0.45863640304470965,0.8228467219753783,0.6095653969728156,Faces_con_0003,23
Cerebelum_7b_L,0.09734538502109434,0.0020286432255578798,-0.12630887012405523,0.5281361501303066,0.8604937319145803,0.6404950811977724,Faces_con_0003,23
Cerebelum_7b_R,-0.04783000257358116,0.002058669187983613,-0.12680411288858473,0.7564359489260868,0.8583206372036554,0.6388755649069762,Faces_con_0003,23
Cerebelum_8_L,0.17070847354379276,0.001913920215367669,-0.12422474127592951,0.2720877053541467,0.8685478896135703,0.646492341455983,Faces_con_0003,23
Cerebelum_8_R,0.2149190726946691,0.0028862015894604957,-0.14556745790668052,0.17301083858651212,0.8035633766635365,0.5921223230868968,Faces_con_0003,23
Cerebelum_9_L,0.12824980193464114,0.0019465455729178254,-0.12466994859319243,0.40783413675263036,0.8662016756513946,0.6451043496364395,Faces_con_0003,23
Cerebelum_9_R,0.14802542265228275,0.0019949242662593613,-0.12603023232787328,0.35060392956479447,0.8630057161401494,0.6417938530019112,Faces_con_0003,23
Cerebelum_10_L,0.2654797497563216,0.0023714854815426343,-0.13514727693572026,0.09198423167291267,0.838481701799537,0.6200276016891393,Faces_con_0003,23
Cerebelum_10_R,0.012556289291485643,0.0019826478840350302,-0.12513027216408004,0.9349545573028164,0.8635774559317926,0.6434605002896312,Faces_con_0003,23
Vermis_1_2,0.13923092700005987,0.0013731717444165816,-0.11234698190543593,0.3695237741350068,0.9055825936902604,0.6787031872554616,Faces_con_0003,23
Vermis_3,-0.16805659012677981,0.002038245951139563,-0.12694321220004628,0.2796239779102293,0.8600958664494972,0.6396218954455501,Faces_con_0003,23
Vermis_4_5,-0.15999029533704798,0.0015352706045354237,-0.11600623351763671,0.3083148819523541,0.8944853850587923,0.668916289924661,Faces_con_0003,23
Vermis_6,0.06103943901169399,0.0024585688645737736,-0.13546733215722034,0.6930639710835379,0.8319311584398514,0.6175199056580155,Faces_con_0003,23
Vermis_7,0.17831825569144313,0.0032822480204984907,-0.1537720839812148,0.25413331918268256,0.7774859977040498,0.5718094201127782,Faces_con_0003,23
Vermis_8,0.04128270166335401,0.0020399451846042378,-0.1263954881001806,0.7882948525426904,0.8595702046671361,0.6398972103146253,Faces_con_0003,23
Vermis_9,0.348844266319071,0.004636907484818719,-0.1844475082086646,0.03289624705830454,0.694382124651725,0.5052249730880134,Faces_con_0003,23
Vermis_10,0.03171124595226653,0.002060576065308921,-0.1268321349069519,0.8366469334803812,0.858184346843407,0.63881889795973,Faces_con_0003,23
Precentral_L,-0.01911665864267162,0.007472479941474639,-0.22707468913189827,0.9013111372922096,0.47004876954326924,0.33542108832528783,Faces_con_0003,31
Precentral_R,-0.12453533506206474,0.006917471233127894,-0.21575599619992578,0.4175554980722024,0.5000634753037271,0.35687040464775643,Faces_con_0003,31
Frontal_Sup_L,0.15800169018659047,0.009304057112681162,-0.26570462250725313,0.3106932198908813,0.3687457616870101,0.2605351780153773,Faces_con_0003,31
Frontal_Sup_R,-0.08417387074965635,0.006910236146825863,-0.21548875538979012,0.5847760539162334,0.5023952004085652,0.3590692274807826,Faces_con_0003,31
Frontal_Sup_Orb_L,0.19968102999903034,0.011094517729142314,-0.30306695578718684,0.2100452964945363,0.2955837132109572,0.20877032545516105,Faces_con_0003,31
Frontal_Sup_Orb_R,0.26678907288900755,0.011295266666546285,-0.3077981048932501,0.0974508682712174,0.282497325083209,0.19879745238455837,Faces_con_0003,31
Frontal_Mid_L,0.18678664533432868,0.009279251381395136,-0.26540890059304206,0.23043007805167748,0.3687425953540374,0.26028473609066216,Faces_con_0003,31
Frontal_Mid_R,-0.00410149783270649,0.00764496778832216,-0.2306625833242735,0.978681006911847,0.45805329647063686,0.32623346399814335,Faces_con_0003,31
Frontal_Mid_Orb_L,0.07404035822344604,0.008491543567649138,-0.24837966562490701,0.6314771864658275,0.41198155422826865,0.29244330609784464,Faces_con_0003,31
Frontal_Mid_Orb_R,0.1689763368873822,0.009826001208708492,-0.27638542487747236,0.2854281559871895,0.34585858888099064,0.24457377517866463,Faces_con_0003,31
Frontal_Inf_Oper_L,-0.008091446824207154,0.007633985379216081,-0.2304343492418226,0.9577387334585075,0.456204101092594,0.32447427418739894,Faces_con_0003,31
Frontal_Inf_Oper_R,0.05988531533187855,0.008293103595064003,-0.2442172678918249,0.697593131584753,0.4220275615569634,0.29973335145495017,Faces_con_0003,31
Frontal_Inf_Tri_L,0.05831310569445024,0.008185772333438712,-0.2419777833075467,0.7038246879739654,0.4263723186256868,0.3027031186057966,Faces_con_0003,31
Frontal_Inf_Tri_R,0.05550519035382641,0.0081870890547499,-0.24199906646105176,0.7179665931191154,0.4268453760268489,0.3031200396120671,Faces_con_0003,31
Frontal_Inf_Orb_L,0.1148909138222014,0.00901820103439459,-0.2595265587378459,0.4590858433124313,0.3844981428879112,0.2724467054941203,Faces_con_0003,31
Frontal_Inf_Orb_R,0.12566474912410047,0.009552435500276369,-0.2706268831980498,0.42333397990378796,0.36210593744558595,0.25653310893254166,Faces_con_0003,31
Rolandic_Oper_L,0.12064486025527622,0.008441195919715332,-0.24758885105685982,0.4333062379115772,0.41120329707729264,0.2912415725731412,Faces_con_0003,31
Rolandic_Oper_R,0.1629566267658512,0.008929795407661572,-0.25788949920508136,0.2914330679535787,0.38607297213560454,0.27293586727535,Faces_con_0003,31
Supp_Motor_Area_L,0.050502205359285145,0.008246852961930038,-0.24324022884843835,0.7435167801206597,0.42562291640653815,0.30254601020774174,Faces_con_0003,31
Supp_Motor_Area_R,-0.03304060502911582,0.007365271983698692,-0.22486258589692965,0.8298547017129347,0.4749724250162577,0.33882391670133916,Faces_con_0003,31
Olfactory_L,0.1690211218252388,0.008912748353942731,-0.25757356106452356,0.2749689744465412,0.38650415071750377,0.27312286244739603,Faces_con_0003,31
Olfactory_R,0.06375481816529757,0.008407173657907024,-0.24660616595773543,0.6798766291898439,0.41695815540259007,0.296195579241993,Faces_con_0003,31
Frontal_Sup_Medial_L,0.09488688596098926,0.008697150799390983,-0.25275612028869765,0.5395331149789718,0.4004505710088956,0.28395986873447154,Faces_con_0003,31
Frontal_Sup_Medial_R,0.048073529232492765,0.008291205822446595,-0.24416561809782303,0.7563972527578645,0.4249694835181482,0.3023409427647322,Faces_con_0003,31
Frontal_Med_Orb_L,0.07245191235877183,0.008126474380348492,-0.24079091236660716,0.6355856927312027,0.4278440265468254,0.3035007084815391,Faces_con_0003,31
Frontal_Med_Orb_R,0.11957699521800173,0.00860642947894669,-0.2509632944777683,0.4377738203254259,0.4028244090381602,0.2852290515915463,Faces_con_0003,31
Rectus_L,0.1704795323869649,0.009067220091370174,-0.26074132023665564,0.2721071105813635,0.3790970537258692,0.2680248567340283,Faces_con_0003,31
Rectus_R,0.14387316999803712,0.00886759725195378,-0.2565175344473896,0.3509825621997533,0.3893851317965862,0.2755051482575115,Faces_con_0003,31
Insula_L,-0.069921732988026,0.00715205077321928,-0.22048026328082182,0.6485081600095324,0.48636230854691,0.34691570996626553,Faces_con_0003,31
Insula_R,0.12512486154130129,0.008946542608807154,-0.2580097068558644,0.4194368129204512,0.38708899603847113,0.2739047809374723,Faces_con_0003,31
Cingulum_Ant_L,-0.06505536222376714,0.007317112979228175,-0.2238955742984949,0.6702862153677882,0.47509082406596026,0.33833943861133686,Faces_con_0003,31
Cingulum_Ant_R,0.023947613902170997,0.007818984678011913,-0.23429935827592402,0.8752940390937985,0.44514435795207685,0.3162763415172024,Faces_con_0003,31
Cingulum_Mid_L,0.0095665626555946,0.00775660699008723,-0.2329884017781566,0.9501645908001667,0.45015401450254344,0.320176619052402,Faces_con_0003,31
Cingulum_Mid_R,0.03935704960615055,0.008032081725111767,-0.23875078272981515,0.7976429294323389,0.4353403331624647,0.3093781792840097,Faces_con_0003,31
Cingulum_Post_L,0.1692956852386052,0.009076483110562928,-0.26104358382476717,0.27609025486953165,0.37849944293417803,0.2671809431271196,Faces_con_0003,31
Cingulum_Post_R,0.09910585209871631,0.008137322282557355,-0.2411201945339493,0.5188205833185959,0.4266199182798325,0.30237538953105614,Faces_con_0003,31
Hippocampus_L,0.16251709462728586,0.008926267729989631,-0.25769905004999577,0.2933555169877172,0.3861452098680427,0.2728113011786457,Faces_con_0003,31
Hippocampus_R,0.11707205955261205,0.008844745572789204,-0.25584403636787684,0.44811142298964535,0.39226211859223603,0.27773270513620874,Faces_con_0003,31
ParaHippocampal_L,0.2183965224700663,0.009891134343015901,-0.277969176718088,0.16400536414129452,0.3411844555133544,0.24021612258306446,Faces_con_0003,31
ParaHippocampal_R,0.26576452535504425,0.010238759761907065,-0.285507089889614,0.09081344995882425,0.3263068660446896,0.2294791941525971,Faces_con_0003,31
Amygdala_L,0.3253797432562001,0.010135960489745082,-0.28386809572860916,0.039799008037192544,0.32822152350162903,0.23101843200105932,Faces_con_0003,31
Amygdala_R,0.3317195095531056,0.010910760675118683,-0.3000509883233931,0.038235769877036856,0.29516917009164345,0.207198887409362,Faces_con_0003,31
Calcarine_L,0.2821622106264107,0.012517811681282139,-0.333010783599411,0.08188116275370268,0.24055843691478485,0.16950615652437384,Faces_con_0003,31
Calcarine_R,0.20727778503132582,0.010994418064321793,-0.30097988508769846,0.19128382501285845,0.29850890688393894,0.21091050998149186,Faces_con_0003,31
Cuneus_L,0.4507606189105284,0.013501385011971727,-0.35285390829005187,0.006959618148722665,0.20375830890621993,0.14482279463094788,Faces_con_0003,31
Cuneus_R,0.1711034936814926,0.009538229831366225,-0.27044127181585387,0.27225940401948046,0.3579059678740567,0.252994708645103,Faces_con_0003,31
Lingual_L,0.08069227857023392,0.008519666946607605,-0.2489989542222881,0.6010769417373802,0.4099564669621596,0.2909233555751023,Faces_con_0003,31
Lingual_R,0.02046260474279189,0.008000181806528263,-0.2380682306692605,0.8958288833151735,0.4456376954958894,0.31826973690781835,Faces_con_0003,31
Occipital_Sup_L,0.04411654136285518,0.008340590264409416,-0.24517553802984016,0.7772020513752369,0.4256186658949167,0.3032627155659845,Faces_con_0003,31
Occipital_Sup_R,-0.1057957136076281,0.006735570375573581,-0.21198213723925577,0.4939577580809986,0.5132542018237017,0.36696833566286224,Faces_con_0003,31
Occipital_Mid_L,0.02875585052797814,0.007907777591183718,-0.23614633488214998,0.8509211776174801,0.44151334030125156,0.31379992203286744,Faces_con_0003,31
Occipital_Mid_R,-0.18959999505119793,0.006125313272310513,-0.19968818406108796,0.22323750681176602,0.5529043711104014,0.3962688199333888,Faces_con_0003,31
Occipital_Inf_L,-0.08394246406833403,0.007298733535207893,-0.22357908416117026,0.5832168929802527,0.47568169269614524,0.33855887768248394,Faces_con_0003,31
Occipital_Inf_R,0.097716950935251,0.008223526666935044,-0.24289082774998758,0.5233194008452786,0.4223191445512864,0.29937774304755493,Faces_con_0003,31
Fusiform_L,0.00583190362478961,0.007734296578513964,-0.2325246589795502,0.969668061414643,0.4523579155809756,0.3219585056802835,Faces_con_0003,31
Fusiform_R,-0.17010103969904086,0.0059306756961863116,-0.19561351760549223,0.27702780089845336,0.5667248704339003,0.4070674586243769,Faces_con_0003,31
Postcentral_L,-0.09933223742668609,0.00673055214549987,-0.21181705615710755,0.519425319863565,0.5139989475936728,0.36780524807419945,Faces_con_0003,31
Postcentral_R,-0.12522222451736947,0.007420241337105674,-0.22632834072066155,0.41438287125196627,0.46789007530004856,0.33265773238690877,Faces_con_0003,31
Parietal_Sup_L,-0.2039904366462808,0.006582834695565536,-0.20906592584902148,0.18892424260042806,0.5222532268316936,0.3733133021238978,Faces_con_0003,31
Parietal_Sup_R,-0.2570220758868812,0.0065731270350886575,-0.2090784456510648,0.10183395523897502,0.5227204664093806,0.3732115485327906,Faces_con_0003,31
Parietal_Inf_L,0.012880448424979032,0.007781185421556892,-0.23350127250782876,0.9329312952505359,0.44866139973082586,0.319063300811827,Faces_con_0003,31
Parietal_Inf_R,-0.1618457972714905,0.007151920060123411,-0.22073757140978134,0.29258890451706665,0.48460290928005534,0.3449238134134489,Faces_con_0003,31
